,Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
141,TVI,TviOficial,107038856024130,TV_NETWORK,PT,"Aqui, juntos, criamos a sua televisão.",2010-09-08 13:41:33,1417700.0,2251459.0,2022-01-13 23:52:25 WET,2022-01-13,23:52:25,Link,"2,434",611,1744,21,16,3,16,5,16,2,,-,0,0,0,,https://www.facebook.com/107038856024130/posts/5035083776552922,"E, para si, quem ganhou? Deixe os seus comentários.",https://cnnportugal.iol.pt/rui-rio/antonio-costa/quem-venceu-o-debate-rio-vs-costa-houve-sondagem-da-cnn/20220113/61e0b64a0cf21847f0a50547?utm_source=facebook&utm_medium=social&utm_campaign=ed-tvi,https://cnnportugal.iol.pt/rui-rio/antonio-costa/quem-venceu-o-debate-rio-vs-costa-houve-sondagem-da-cnn/20220113/61e0b64a0cf21847f0a50547,,Quem venceu o debate Rio vs Costa? Houve reviravolta na sondagem da CNN,,,,,"2,434",11.17
147,Jornal de Notícias,jornalnoticias,216390522994,TOPIC_NEWSPAPER,PT,"Bem-vindo ao Facebook do Jornal de Notícias, um jornal de Portugal, de proximidade e de confiança.",2009-11-18 14:08:05,2268870.0,2284248.0,2021-12-31 13:19:32 WET,2021-12-31,13:19:32,Link,"2,388",1428,301,49,231,8,364,2,2,3,,-,0,0,0,,https://www.facebook.com/216390522994/posts/10161790331817995,,https://www.jn.pt/desporto/sergio-conceicao-imortalizado-no-museu-do-f-c-porto-14453394.html,,,Sérgio Conceição imortalizado no Museu do F. C. Porto,"O treinador portista foi distinguido com uma estátua no museu dos dragões, numa homenagem onde estiveram presentes o presidente Pinto da Costa e Sérgio Conceição, no seguimento do triunfo sobre o Benfica, no clássico.",,,,"2,388",16.58
157,Jornal de Notícias,jornalnoticias,216390522994,TOPIC_NEWSPAPER,PT,"Bem-vindo ao Facebook do Jornal de Notícias, um jornal de Portugal, de proximidade e de confiança.",2009-11-18 14:08:05,2268889.0,2284311.0,2022-01-02 13:20:05 WET,2022-01-02,13:20:05,Link,"2,315",901,807,88,25,11,392,31,49,11,,-,0,0,0,,https://www.facebook.com/216390522994/posts/10161795217127995,,https://www.jn.pt/nacional/costa-assinala-subida-de-salario-minimo-nacional-para-705-euros-14455673.html,,,Costa assinala subida de salário mínimo nacional para 705 euros,"O primeiro-ministro assinalou este domingo a subida do salário mínimo nacional (SMN) para os 705 euros, realçando que cerca de 880 mil trabalhadores irão ser abrangidos pelo aumento, que qualificou como o ""maior de sempre"".",,,,"2,315",16.08
165,SIC Notícias,sicnoticias,150808986387,TV_CHANNEL,PT,"Obrigado por visitar a SIC Notícias. 

Aqui pode seguir os conteúdos que passam na televisão e os exclusivos do site: em texto, vídeo e em fotos. 

Acompanhe também as notícias de última hora em direto. 

http://sicnoticias.pt/ ",2009-09-09 10:03:09,1763539.0,1940118.0,2022-01-05 08:53:51 WET,2022-01-05,08:53:51,Link,"2,256",417,878,119,21,18,764,10,27,2,,-,0,0,0,,https://www.facebook.com/150808986387/posts/10160366039106388,Acabar com o atual modelo de concurso de professores é uma das linhas gerais do programa eleitoral do Partido Socialista.,https://sicnoticias.pt/eleicoes-legislativas/concurso-professores-ps/,,,Legislativas: Costa promete acabar com modelo de professores de “casa às costas”,Acabar com o atual modelo de concurso de professores é uma linhas gerais do programa eleitoral do Partido Socialista.,,,,"2,256",21.9
185,Jornal de Notícias,jornalnoticias,216390522994,TOPIC_NEWSPAPER,PT,"Bem-vindo ao Facebook do Jornal de Notícias, um jornal de Portugal, de proximidade e de confiança.",2009-11-18 14:08:05,2268782.0,2284308.0,2022-01-10 21:00:59 WET,2022-01-10,21:00:59,Link,"2,106",249,882,52,10,19,761,13,118,2,,-,0,0,0,,https://www.facebook.com/216390522994/posts/10161812667542995,,https://www.jn.pt/nacional/costa-diz-que-pais-em-20162019-cresceu-sete-vezes-mais-do-que-nos-15-anos-anteriores-14478178.html,,,Costa diz que país em 2016/2019 cresceu sete vezes mais do que nos 15 anos anteriores,"O secretário-geral do PS defendeu, esta segunda-feira, que a economia portuguesa cresceu ""sete vez mais"" entre 2016 e 2019 do que nos 15 anos anteriores a esse período e que o desemprego desceu para metade com os governos socialistas.",,,,"2,106",15.37
187,Jornal de Notícias,jornalnoticias,216390522994,TOPIC_NEWSPAPER,PT,"Bem-vindo ao Facebook do Jornal de Notícias, um jornal de Portugal, de proximidade e de confiança.",2009-11-18 14:08:05,2268876.0,2284693.0,2022-01-25 08:01:01 WET,2022-01-25,08:01:01,Link,"2,100",1048,616,43,163,14,138,27,47,4,,-,0,0,0,,https://www.facebook.com/216390522994/posts/10161845119897995,Sondagem,https://www.jn.pt/feeds/milenium/rio-ganha-vantagem-sobre-costa-a-uma-semana-das-eleicoes-14523214.html,https://www.jn.pt/nacional/rio-ganha-vantagem-sobre-costa-a-uma-semana-das-eleicoes-14523214.html,,Rio ganha vantagem sobre Costa a uma semana das eleições,"PSD e PS estão praticamente empatados, mas, a menos de uma semana das eleições, a vantagem é de Rui Rio (34,4%), que leva seis décimas de avanço sobre António Costa (33,8%), de acordo com uma sondagem da Aximage para o JN, DN e TSF. Mas há outra mudança significativa: a Direita (46,8%) soma...",,,,"2,100",17.8
189,Jornal de Notícias,jornalnoticias,216390522994,TOPIC_NEWSPAPER,PT,"Bem-vindo ao Facebook do Jornal de Notícias, um jornal de Portugal, de proximidade e de confiança.",2009-11-18 14:08:05,2268889.0,2284311.0,2022-01-02 21:40:00 WET,2022-01-02,21:40:00,Link,"2,091",895,359,68,13,13,693,25,21,4,,-,0,0,0,,https://www.facebook.com/216390522994/posts/10161796063982995,,https://www.jn.pt/gente/bruno-de-carvalho-no-big-brother-famosos-nao-queria-o-pinto-da-costa-na-casa-somos-amigos-14456374.html,https://www.jn.pt/pessoas/bruno-de-carvalho-no-big-brother-famosos-nao-queria-o-pinto-da-costa-na-casa-somos-amigos-14456374.html,,"Bruno de Carvalho no Big Brother Famosos: ″Não queria o Pinto da Costa na casa, somos amigos″","As especulações dos últimos meses confirmaram-se esta noite: Bruno de Carvalho entrou na ""casa mais vigiada do país"" e vai participar no ""Big Brother Famosos"". E falou de Pinto da Costa, Frederico Varandas e Jorge Jesus.",,,,"2,091",14.52
190,SIC Notícias,sicnoticias,150808986387,TV_CHANNEL,PT,"Obrigado por visitar a SIC Notícias. 

Aqui pode seguir os conteúdos que passam na televisão e os exclusivos do site: em texto, vídeo e em fotos. 

Acompanhe também as notícias de última hora em direto. 

http://sicnoticias.pt/ ",2009-09-09 10:03:09,1764008.0,1941024.0,2022-01-14 09:19:24 WET,2022-01-14,09:19:24,Link,"2,090",696,1054,69,14,7,217,12,18,3,,-,0,0,0,,https://www.facebook.com/150808986387/posts/10160383617356388,"O duelo mais esperado das legislativas recebe boas notas dos comentadores do Expresso, com um 3-1 final, mais um empate atribuído. Rio venceu, mas não foi absoluto. No Expresso",https://expresso.pt/eleicoes-legislativas-2022/costa-vs-rio-nota-alta-para-um-duelo-disputado-rio-venceu-sem-ser-absoluto-veja-notas-e-analises-dos-comentadores-expresso/,,,"Costa vs Rio: nota alta para um duelo disputado, Rio venceu sem ser absoluto (veja notas e análises dos comentadores Expresso)","O duelo mais esperado das legislativas recebe boas notas dos comentadores do Expresso, com um 3-1 final, mais um empate atribuído. Rio venceu, mas não foi absoluto",,,,"2,090",20.69
207,Correio da Manhã,cmjornal,469974510474,TOPIC_NEWSPAPER,PT,"Correio da Manhã, o jornal líder de audiências em Portugal, feito por pessoas a pensar em pessoas.
Site: https://www.cmjornal.pt",2010-02-12 09:43:08,1522811.0,1560306.0,2022-01-06 21:43:47 WET,2022-01-06,21:43:47,Link,"2,005",686,1009,74,89,4,105,13,24,1,,-,0,0,0,,https://www.facebook.com/469974510474/posts/10166252910655475,António Costa debate com André Ventura no âmbito das eleições legislativas,https://www.cmjornal.pt/cm-ao-minuto/detalhe/o-seu-legado-e-a-pobreza-andre-ventura-ataca-antonio-costa-durante-debate?previewMode=1,,,"""O seu legado é a pobreza"": André Ventura ataca António Costa durante debate",António Costa debate com André Ventura no âmbito das eleições legislativas.,,,,"2,005",10.44
221,CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1154930.0,1138030.0,2022-01-03 20:00:19 WET,2022-01-03,20:00:19,Photo,"1,928",375,700,66,15,8,701,17,43,3,,-,0,0,0,,https://www.facebook.com/101826228779402/posts/229436362685054,"António Costa entrou direto ao assunto. Se a 30 de janeiro, as eleições ditarem a sua continuidade como primeiro-ministro, a estratégia é para seguir. Um dos argumentos de peso na lista para conseguir conquistar eleitores e alcançar a deseja maioria passa por subir o salário mínimo para os 900 euros até 2026. Os socialistas colocam ainda em cima da mesa a discussão da semana de quatro dias de trabalho. Saiba mais em https://swki.me/2TynxBlg:=:https://cnnportugal.iol.pt/antonio-costa/ps/costa-promete-cumprir-todas-as-medidas-do-orcamento-chumbado-e-governo-mais-compacto/20520102/61d3488e0cf21847f0a2bea4",https://www.facebook.com/cnnportugal/photos/a.129237229371635/229436362685054/?type=3,,""" O meu próximo Governo será mais compacto: será verdadeiramente uma 'task force' ao serviço da recuperação do país CNN PORTUGAL António Costa, Primeiro Ministro",Timeline photos,,,,,"1,928",6.72
222,CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1155593.0,1139175.0,2022-01-13 07:45:08 WET,2022-01-13,07:45:08,Link,"1,923",284,791,56,11,10,702,22,41,6,,-,0,0,0,,https://www.facebook.com/101826228779402/posts/236234848671872,"O secretário-geral do PS afirma ainda que, se vencer as eleições, “mais 170 mil famílias ficarão isentas do pagamento de IRS”.",https://cnnportugal.iol.pt/antonio-costa/legislativas/costa-promete-baixar-carga-fiscal-da-classe-media-se-vencer-eleicoes/20220113/61dfd2eb0cf21a10a41949b9?utm_source=facebook&utm_medium=social&utm_campaign=ed-cnnportugal,https://cnnportugal.iol.pt/antonio-costa/legislativas/costa-promete-baixar-carga-fiscal-da-classe-media-se-vencer-eleicoes/20220113/61dfd2eb0cf21a10a41949b9,,Costa promete baixar carga fiscal da classe média se vencer eleições,,,,,"1,923",14.35
229,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,829103.0,935902.0,2022-01-23 07:09:21 WET,2022-01-23,07:09:21,Link,"1,899",1078,407,88,168,13,112,9,16,8,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2290914091073252,"Pela primeira vez, as sondagens para estas eleições mostram o PSD à frente, com 34,5% contra 33,5% do PS. Direita também já supera esquerda. Chega fica em 3.º (6,5%), BE e IL empatados com 5,7%.",https://observador.pt/2022/01/22/sondagem-reviravolta-consumada-psd-ultrapassa-ps-e-direita-coligada-supera-esquerda/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1642896787,https://observador.pt/2022/01/22/sondagem-reviravolta-consumada-psd-ultrapassa-ps-e-direita-coligada-supera-esquerda/,,Sondagem. Rio ultrapassa Costa pela primeira vez numa sondagem e direita coligada supera esquerda,,,,,"1,899",27.93
231,SIC Notícias,sicnoticias,150808986387,TV_CHANNEL,PT,"Obrigado por visitar a SIC Notícias. 

Aqui pode seguir os conteúdos que passam na televisão e os exclusivos do site: em texto, vídeo e em fotos. 

Acompanhe também as notícias de última hora em direto. 

http://sicnoticias.pt/ ",2009-09-09 10:03:09,1763675.0,1940405.0,2022-01-06 15:11:08 WET,2022-01-06,15:11:08,Link,"1,886",773,448,187,14,30,371,14,39,10,,-,0,0,0,,https://www.facebook.com/150808986387/posts/10160368231156388,"Trata-se de “um incentivo” às pessoas que estão em condições de ter acesso à dose de reforço, admitiu Costa.",https://sicnoticias.pt/coronavirus/covid-19-quem-tem-dose-de-reforco-ha-mais-de-14-dias-fica-isento-de-teste,https://sicnoticias.pt/coronavirus/covid-19-quem-tem-dose-de-reforco-ha-mais-de-14-dias-fica-isento-de-teste/,,Covid-19: quem tem dose de reforço há mais de 14 dias fica isento de teste,,,,,"1,886",18.31
240,Expresso,jornalexpresso,43218682948,TOPIC_NEWSPAPER,PT,"Página oficial do Expresso no Facebook. As notícias e a opinião que interessam. Todos os dias, a todas as horas 
https://expresso.pt",2009-01-03 09:57:23,760641.0,796750.0,2022-01-06 23:10:08 WET,2022-01-06,23:10:08,Link,"1,842",194,1044,30,5,10,532,5,20,2,,-,0,0,0,,https://www.facebook.com/43218682948/posts/10159308344102949,"António Costa bateu André Ventura, diz a maioria dos comentadores do Expresso que seguiram o debate. Mas não houve unanimidade. Veja as notas e comentários sobre o primeiro debate desta noite",https://expresso.pt/eleicoes-legislativas-2022/3-1-1-costa-bateu-ventura-mas-ha-aqui-um-empate-e-derrota-a-assinalar-as-notas-e-analises-dos-comentadores-expresso,https://expresso.pt/eleicoes-legislativas-2022/3-1-1-costa-bateu-ventura-mas-ha-aqui-um-empate-e-derrota-a-assinalar-as-notas-e-analises-dos-comentadores-expresso/,,"3-1-1: Costa bateu Ventura, mas há aqui um empate e derrota a assinalar (as notas e análises dos comentadores Expresso) - Expresso","António Costa bateu André Ventura, diz a maioria dos comentadores do Expresso que seguiram o debate. Mas não houve unanimidade. Veja as notas e comentários sobre o primeiro debate desta noite",,,,"1,842",18.99
256,Jornal de Notícias,jornalnoticias,216390522994,TOPIC_NEWSPAPER,PT,"Bem-vindo ao Facebook do Jornal de Notícias, um jornal de Portugal, de proximidade e de confiança.",2009-11-18 14:08:05,2268878.0,2284715.0,2022-01-26 00:10:00 WET,2022-01-26,00:10:00,Link,"1,730",469,662,19,29,9,481,20,40,1,,-,0,0,0,,https://www.facebook.com/216390522994/posts/10161846858482995,,https://www.jn.pt/nacional/temos-orgulho-de-ser-o-inimigo-principal-do-chega-diz-costa-14527098.html,,,"″Temos orgulho de ser o inimigo principal do Chega″, diz Costa","O líder do PS acusou o presidente do PSD de se ter tornado ""dependente"" do Chega. Esta terça-feira, em Aveiro, António Costa apontou a mira a Rui Rio por ""traduzir com palavras meigas"" as ideias do líder da extrema-direita.",,,,"1,730",15.87
274,Jornal de Notícias,jornalnoticias,216390522994,TOPIC_NEWSPAPER,PT,"Bem-vindo ao Facebook do Jornal de Notícias, um jornal de Portugal, de proximidade e de confiança.",2009-11-18 14:08:05,2268805.0,2284436.0,2022-01-15 11:13:46 WET,2022-01-15,11:13:46,Link,"1,647",294,907,59,16,5,324,12,30,0,,-,0,0,0,,https://www.facebook.com/216390522994/posts/10161823721917995,,https://www.jn.pt/nacional/infografias/como-os-portugueses-avaliam-as-competencias-de-rui-rio-e-antonio-costa-14494550.html,,,Como os portugueses avaliam as competências de Rui Rio e António Costa,"O Jornal de Notícias é um título incontornável no panorama da imprensa portuguesa. No Jornal de Notícias online acompanhe as notícias, os vídeos, os áudios e as infografias de toda a actualidade nacional, internacional e local.",,,,"1,647",13.5
277,CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1155593.0,1139175.0,2022-01-13 21:16:40 WET,2022-01-13,21:16:40,Link,"1,633",452,814,11,42,5,270,14,21,4,,-,0,0,0,,https://www.facebook.com/101826228779402/posts/236728641955826,"António Costa reitera que se não ganhar as eleições e o PSD tiver condições para formar governo, arruma os papéis, o gabinete e entregará as chaves a Rui Rio. Contudo, se não tiver maioria absoluta assume que não vira as costas a Portugal.",https://cnnportugal.iol.pt/videos/antonio-costa-se-nao-tiver-a-maioria-absoluta-eu-nao-viro-as-costas-a-portugal/61e08ff30cf2c7ea0f12ffa6?utm_source=facebook&utm_medium=social&utm_campaign=ed-cnnportugal,https://cnnportugal.iol.pt/videos/antonio-costa-se-nao-tiver-a-maioria-absoluta-eu-nao-viro-as-costas-a-portugal/61e08ff30cf2c7ea0f12ffa6,,"António Costa: “Se não tiver a maioria absoluta, eu não viro as costas a Portugal“",,,,,"1,633",12.19
